farmer_id,predicted_score,reason_1_feature,reason_2_feature,reason_3_feature,reason_1_shap,reason_2_shap,reason_3_shap
F03161,812.39,historical_repayment_score,pm_kisan_status,land_area_acres,-33.4285,31.8999,31.6079
F03166,862.47,land_area_acres,pm_kisan_status,historical_repayment_score,36.0713,29.169,11.8555
F03167,846.36,historical_repayment_score,pm_kisan_status,land_area_acres,50.2969,30.8759,-21.0416
F03173,826.66,historical_repayment_score,pm_kisan_status,land_area_acres,79.1602,-63.4166,29.5295
F03174,866.52,land_area_acres,historical_repayment_score,pm_kisan_status,38.8898,38.2248,26.8529
F03175,723.93,historical_repayment_score,ndvi_score,pm_kisan_status,-56.4424,-27.6333,25.6165
F03176,918.93,historical_repayment_score,land_area_acres,pm_kisan_status,65.5952,38.0571,31.075
F03178,799.26,historical_repayment_score,pm_kisan_status,land_area_acres,-62.2967,30.3312,29.2674
F03183,897.52,historical_repayment_score,land_area_acres,pm_kisan_status,38.5693,33.8689,32.2227
F03190,659.5,historical_repayment_score,liability_ratio_pct,pm_kisan_status,-80.9271,-39.4247,22.6766
F03192,768.89,land_area_acres,historical_repayment_score,crop_type,-53.4206,40.0292,-34.0191
F03194,783.23,pm_kisan_status,historical_repayment_score,irrigation_type,-48.3952,40.5617,7.6869
F03198,701.32,pm_kisan_status,historical_repayment_score,land_area_acres,-54.9148,-38.9336,25.9437
F03201,804.22,pm_kisan_status,irrigation_type,rainfall_deviation_pct,24.4895,9.7481,-6.9128
F03202,877.92,historical_repayment_score,pm_kisan_status,rainfall_deviation_pct,59.359,26.6843,-10.0994
F03203,804.78,pm_kisan_status,liability_ratio_pct,land_area_acres,26.7742,-16.036,-14.9616
F03209,849.42,historical_repayment_score,pm_kisan_status,land_area_acres,56.0549,29.7157,-17.6042
F03210,797.75,pm_kisan_status,crop_type,historical_repayment_score,26.8574,23.5225,-21.3236
F03211,601.9,historical_repayment_score,pm_kisan_status,land_area_acres,-138.3014,-55.6591,-22.2566
F03213,785.53,historical_repayment_score,land_area_acres,pm_kisan_status,-92.1651,31.1373,25.4618
F03214,794.36,land_area_acres,historical_repayment_score,pm_kisan_status,-61.5022,50.3507,29.907
F03216,780.58,historical_repayment_score,land_area_acres,pm_kisan_status,-59.0884,37.9653,24.3941
F03217,817.02,pm_kisan_status,historical_repayment_score,land_area_acres,-64.6138,53.8525,37.3008
F03219,860.6,historical_repayment_score,pm_kisan_status,land_area_acres,63.1587,25.6287,15.2446
F03223,794.01,land_area_acres,crop_type,pm_kisan_status,36.5504,-31.1657,28.7119
F03230,759.64,historical_repayment_score,land_area_acres,pm_kisan_status,-63.9808,41.7618,23.2178
F03232,907.27,historical_repayment_score,land_area_acres,pm_kisan_status,58.4499,34.2894,30.3189
F03233,810.92,pm_kisan_status,land_area_acres,historical_repayment_score,-58.4821,38.8088,36.6664
F03234,716.88,historical_repayment_score,land_area_acres,crop_type,-119.1582,42.331,-22.735
F03235,840.9,historical_repayment_score,pm_kisan_status,irrigation_type,39.4822,22.9656,-8.6764
F03237,917.06,historical_repayment_score,land_area_acres,pm_kisan_status,101.4281,34.2269,28.0432
F03246,848.87,historical_repayment_score,land_area_acres,pm_kisan_status,76.7842,-52.4759,29.5064
F03247,802.96,pm_kisan_status,historical_repayment_score,land_area_acres,-63.1964,60.2708,36.1721
F03249,624.62,historical_repayment_score,pm_kisan_status,crop_type,-64.4616,-51.967,-29.6024
F03253,826.55,historical_repayment_score,pm_kisan_status,land_area_acres,88.0386,-53.4475,12.3746
F03265,801.54,pm_kisan_status,historical_repayment_score,irrigation_type,25.1535,-14.882,8.4792
F03270,729.73,historical_repayment_score,pm_kisan_status,land_area_acres,68.5413,-59.6592,-31.6516
F03277,644.98,pm_kisan_status,land_area_acres,irrigation_type,-62.3921,-62.2478,-8.8831
F03278,511.85,historical_repayment_score,land_area_acres,pm_kisan_status,-225.3593,50.483,-46.3686
F03280,816.61,historical_repayment_score,pm_kisan_status,land_area_acres,34.8423,26.9056,-14.3634
F03282,897.6,historical_repayment_score,land_area_acres,pm_kisan_status,36.4002,36.3978,29.5642
F03286,898.51,historical_repayment_score,land_area_acres,pm_kisan_status,63.7093,37.1782,26.9035
F03289,778.47,land_area_acres,historical_repayment_score,pm_kisan_status,-49.4703,38.0869,30.4382
F03290,771.91,crop_type,pm_kisan_status,land_area_acres,-31.0511,29.71,-23.9432
F03291,797.4,historical_repayment_score,pm_kisan_status,ndvi_score,43.8212,24.5853,-20.2122
F03294,743.28,land_area_acres,pm_kisan_status,irrigation_type,-59.5393,30.4441,-8.9
F03302,809.62,pm_kisan_status,historical_repayment_score,irrigation_type,24.1339,-9.4371,8.5591
F03306,692.44,historical_repayment_score,land_area_acres,pm_kisan_status,-67.3483,-58.2997,28.2771
F03308,856.34,pm_kisan_status,land_area_acres,crop_type,26.5663,19.0567,15.042
F03309,795.7,pm_kisan_status,historical_repayment_score,land_area_acres,-60.0279,40.0183,32.9732
F03315,900.34,historical_repayment_score,land_area_acres,pm_kisan_status,36.7974,34.74,32.2145
F03316,817.5,historical_repayment_score,pm_kisan_status,irrigation_type,102.3093,-57.6782,-7.2781
F03317,818.93,historical_repayment_score,land_area_acres,pm_kisan_status,68.1247,-62.2681,31.3248
F03319,846.43,historical_repayment_score,land_area_acres,pm_kisan_status,62.1633,-48.1599,30.7309
F03321,858.52,historical_repayment_score,land_area_acres,pm_kisan_status,68.9094,28.1756,25.6715
F03326,723.96,land_area_acres,historical_repayment_score,pm_kisan_status,-55.3898,-33.9016,30.2236
F03335,734.74,land_area_acres,pm_kisan_status,irrigation_type,-59.7102,30.3493,-10.3845
F03337,796.21,pm_kisan_status,irrigation_type,land_area_acres,25.5668,-9.7219,-9.3885
F03339,829.51,historical_repayment_score,land_area_acres,pm_kisan_status,-44.0741,31.0878,29.4266
F03340,733.4,land_area_acres,pm_kisan_status,crop_type,-58.7464,30.9256,-29.5424
F03341,790.2,historical_repayment_score,pm_kisan_status,crop_type,-48.4763,25.2323,21.0387
F03344,613.74,land_area_acres,pm_kisan_status,crop_type,-67.116,-60.943,-27.5038
F03345,707.09,historical_repayment_score,land_area_acres,crop_type,-107.7112,28.913,-26.5485
F03348,711.33,pm_kisan_status,historical_repayment_score,crop_type,-51.5692,-32.1716,22.5223
F03350,561.24,historical_repayment_score,land_area_acres,irrigation_type,-210.2016,44.726,-36.1463
F03354,807.14,pm_kisan_status,crop_type,irrigation_type,19.8821,15.478,-9.1428
F03363,820.16,historical_repayment_score,land_area_acres,pm_kisan_status,-58.5289,38.2867,25.4333
F03368,703.77,pm_kisan_status,historical_repayment_score,land_area_acres,-67.9835,-40.5329,25.1675
F03369,820.49,historical_repayment_score,pm_kisan_status,land_area_acres,35.6169,26.1433,-16.8071
F03370,810.17,historical_repayment_score,pm_kisan_status,land_area_acres,30.8199,28.6632,-18.4582
F03371,604.18,historical_repayment_score,irrigation_type,pm_kisan_status,-205.4416,-34.3326,24.2608
F03373,834.95,historical_repayment_score,pm_kisan_status,land_area_acres,37.441,28.8864,-25.9043
F03374,679.07,pm_kisan_status,historical_repayment_score,land_area_acres,-55.825,-24.5099,-19.3467
F03379,825.01,pm_kisan_status,land_area_acres,crop_type,25.0579,21.5508,17.2814
F03381,745.35,pm_kisan_status,crop_type,historical_repayment_score,-46.4984,-28.3519,11.0447
F03386,779.58,historical_repayment_score,land_area_acres,pm_kisan_status,-54.372,33.9969,29.4938
F03389,621.57,pm_kisan_status,annual_income_inr,land_area_acres,-48.889,-34.5711,-33.6232
F03391,830.69,historical_repayment_score,pm_kisan_status,land_area_acres,86.065,-58.2804,30.5404
F03397,636.1,historical_repayment_score,liability_ratio_pct,pm_kisan_status,-109.3728,-31.2422,21.938
F03399,914.37,historical_repayment_score,land_area_acres,pm_kisan_status,66.1749,34.9712,32.855
F03401,835.84,land_area_acres,pm_kisan_status,irrigation_type,31.7127,29.8746,-12.2609
F03403,927.78,historical_repayment_score,pm_kisan_status,crop_type,96.6531,28.1079,9.3034
F03405,696.9,historical_repayment_score,pm_kisan_status,land_area_acres,-98.469,28.9071,-16.021
F03415,868.47,land_area_acres,pm_kisan_status,historical_repayment_score,36.7188,26.4144,19.3598
F03416,741.57,historical_repayment_score,pm_kisan_status,land_area_acres,-48.7617,-47.3446,38.3658
F03420,932.17,historical_repayment_score,land_area_acres,pm_kisan_status,68.0097,35.5311,30.6056
F03432,671.71,historical_repayment_score,land_area_acres,pm_kisan_status,-62.4407,-55.8158,27.9586
F03435,734.92,historical_repayment_score,pm_kisan_status,crop_type,-67.1001,27.1402,-26.7145
F03440,685.21,land_area_acres,pm_kisan_status,historical_repayment_score,-66.1189,-65.0747,52.5726
F03443,765.71,land_area_acres,crop_type,historical_repayment_score,46.5317,-32.2188,-25.3231
F03445,896.2,historical_repayment_score,land_area_acres,pm_kisan_status,40.065,32.8142,28.7788
F03454,706.35,pm_kisan_status,historical_repayment_score,irrigation_type,-51.074,-16.6855,-7.635
F03459,719.25,land_area_acres,annual_income_inr,pm_kisan_status,-56.7133,-45.0807,27.8556
F03463,501.67,historical_repayment_score,irrigation_type,pm_kisan_status,-230.2397,-43.9975,22.2434
F03467,601.46,historical_repayment_score,pm_kisan_status,land_area_acres,-163.0482,-48.3475,43.2369
F03468,767.36,land_area_acres,historical_repayment_score,annual_income_inr,-55.9338,53.3251,-27.5711
F03469,648.12,historical_repayment_score,pm_kisan_status,land_area_acres,-76.6244,-50.5214,34.8593
F03471,765.0,liability_ratio_pct,pm_kisan_status,land_area_acres,-28.8428,27.186,-19.3135
F03476,792.2,pm_kisan_status,land_area_acres,historical_repayment_score,28.4312,-17.9772,12.0978
F03478,829.86,historical_repayment_score,pm_kisan_status,land_area_acres,67.6645,-49.5623,17.3538
F03480,814.79,historical_repayment_score,land_area_acres,pm_kisan_status,-41.1444,32.4334,31.2471
F03481,801.64,pm_kisan_status,irrigation_type,liability_ratio_pct,24.5019,-8.1125,-5.4515
F03484,642.37,land_area_acres,pm_kisan_status,crop_type,-67.8261,-62.2689,-27.9157
F03505,763.18,historical_repayment_score,pm_kisan_status,land_area_acres,-32.7667,28.5018,-24.7651
F03508,761.37,historical_repayment_score,land_area_acres,pm_kisan_status,-57.9099,32.7947,24.5996
F03510,689.46,pm_kisan_status,land_area_acres,irrigation_type,-52.6942,-26.9685,-8.8581
F03518,869.32,land_area_acres,pm_kisan_status,irrigation_type,37.0801,30.1344,8.7526
F03521,664.75,pm_kisan_status,historical_repayment_score,crop_type,-53.5995,-45.4954,-30.2743
F03524,582.0,historical_repayment_score,pm_kisan_status,land_area_acres,-57.6742,-57.4653,-29.9323
F03528,632.06,historical_repayment_score,land_area_acres,pm_kisan_status,-107.198,-70.8078,25.2318
F03529,821.53,historical_repayment_score,land_area_acres,pm_kisan_status,69.1704,-53.6726,29.6754
F03530,776.13,pm_kisan_status,rainfall_deviation_pct,irrigation_type,22.2654,-15.4471,-11.1712
F03531,753.78,pm_kisan_status,land_area_acres,historical_repayment_score,-60.8315,32.767,-7.5642
F03532,797.65,pm_kisan_status,historical_repayment_score,land_area_acres,-50.6062,39.5438,32.6343
F03533,780.32,pm_kisan_status,historical_repayment_score,land_area_acres,-63.0634,37.4042,28.9131
F03536,791.34,historical_repayment_score,land_area_acres,pm_kisan_status,-38.5997,32.4733,28.963
F03538,701.74,pm_kisan_status,historical_repayment_score,irrigation_type,-54.6533,-46.5338,9.4087
F03543,765.01,historical_repayment_score,land_area_acres,pm_kisan_status,-34.6702,31.3214,27.6438
F03545,876.86,historical_repayment_score,land_area_acres,crop_type,82.2709,36.0988,-31.5607
F03549,910.45,historical_repayment_score,land_area_acres,pm_kisan_status,41.695,36.24,27.4323
F03554,809.3,pm_kisan_status,land_area_acres,irrigation_type,25.576,-8.0345,6.5767
F03574,640.39,historical_repayment_score,pm_kisan_status,irrigation_type,-171.0128,24.9775,24.1976
F03582,843.95,historical_repayment_score,pm_kisan_status,crop_type,34.31,23.1315,14.2843
F03598,651.53,historical_repayment_score,irrigation_type,pm_kisan_status,-171.4742,33.653,28.0316
F03599,730.11,pm_kisan_status,land_area_acres,irrigation_type,-59.467,29.468,-9.3076
F03600,853.15,historical_repayment_score,pm_kisan_status,crop_type,32.2934,22.5646,16.0899
F03601,688.97,historical_repayment_score,land_area_acres,pm_kisan_status,74.3969,-67.3244,-62.7524
F03602,742.3,historical_repayment_score,pm_kisan_status,crop_type,63.2193,-59.3179,-42.0333
F03609,802.97,land_area_acres,historical_repayment_score,pm_kisan_status,-49.0917,42.1559,27.8246
F03612,842.31,historical_repayment_score,pm_kisan_status,annual_income_inr,74.4153,29.3599,-28.1555
F03615,683.61,pm_kisan_status,historical_repayment_score,land_area_acres,-54.9692,-25.8272,-20.2905
F03617,785.57,historical_repayment_score,land_area_acres,pm_kisan_status,-63.348,40.6371,25.3914
F03618,797.22,land_area_acres,historical_repayment_score,pm_kisan_status,-57.0168,39.2109,30.3343
F03624,781.98,pm_kisan_status,historical_repayment_score,irrigation_type,22.7045,-8.4446,-8.1094
F03634,662.01,pm_kisan_status,historical_repayment_score,land_area_acres,-60.5911,-41.6356,-22.3311
F03640,803.99,historical_repayment_score,land_area_acres,pm_kisan_status,-61.1365,36.7765,25.753
F03641,907.08,land_area_acres,historical_repayment_score,pm_kisan_status,36.6989,34.5556,26.2136
F03642,773.48,historical_repayment_score,land_area_acres,pm_kisan_status,-105.2181,38.3653,28.1709
F03645,720.24,historical_repayment_score,pm_kisan_status,land_area_acres,-56.551,-48.7104,29.7686
F03653,770.75,historical_repayment_score,pm_kisan_status,irrigation_type,-51.9539,26.5355,13.7346
F03654,788.11,historical_repayment_score,pm_kisan_status,crop_type,-55.3748,23.9773,18.9138
F03656,717.32,historical_repayment_score,pm_kisan_status,irrigation_type,-93.7656,27.4093,12.6995
F03659,682.85,historical_repayment_score,pm_kisan_status,land_area_acres,-59.013,-49.798,31.9059
F03663,815.59,historical_repayment_score,pm_kisan_status,land_area_acres,68.6469,-59.2995,14.3762
F03672,809.64,historical_repayment_score,land_area_acres,pm_kisan_status,-54.9678,38.1617,29.8328
F03673,608.34,historical_repayment_score,pm_kisan_status,liability_ratio_pct,-68.773,-42.1093,-22.1259
F03693,801.33,pm_kisan_status,historical_repayment_score,land_area_acres,-64.6203,54.1213,30.006
F03696,576.4,historical_repayment_score,pm_kisan_status,irrigation_type,-177.8878,-52.8575,29.2336
F03697,801.35,crop_type,historical_repayment_score,pm_kisan_status,-31.7568,30.2217,22.2539
F03700,652.26,pm_kisan_status,historical_repayment_score,crop_type,-60.8874,-41.6184,-32.5582
F03701,753.82,pm_kisan_status,land_area_acres,irrigation_type,27.2347,-23.0791,-9.452
F03706,862.16,historical_repayment_score,pm_kisan_status,land_area_acres,92.7938,-55.9115,37.3297
F03708,899.87,historical_repayment_score,pm_kisan_status,land_area_acres,56.4373,32.5945,32.5807
F03715,843.63,historical_repayment_score,pm_kisan_status,crop_type,36.8386,23.0328,13.5873
F03720,791.14,historical_repayment_score,land_area_acres,pm_kisan_status,-53.3167,37.6801,27.78
F03723,737.56,historical_repayment_score,pm_kisan_status,land_area_acres,-65.5891,25.5236,-24.6618
F03726,765.67,historical_repayment_score,land_area_acres,crop_type,-33.6142,32.2334,-28.9949
F03729,754.88,pm_kisan_status,historical_repayment_score,land_area_acres,-58.3899,48.1371,-16.2958
F03730,720.31,pm_kisan_status,historical_repayment_score,land_area_acres,-57.7167,16.7418,-11.6651
F03731,937.95,historical_repayment_score,land_area_acres,pm_kisan_status,96.3349,34.5146,27.6835
F03734,809.8,pm_kisan_status,land_area_acres,historical_repayment_score,-57.9135,37.1956,36.1737
F03743,801.22,historical_repayment_score,land_area_acres,pm_kisan_status,-32.7538,29.4598,26.9479
F03746,801.19,land_area_acres,pm_kisan_status,crop_type,-27.0598,26.9255,16.3788
F03750,831.34,historical_repayment_score,land_area_acres,crop_type,43.7733,37.2125,-27.1392
F03753,785.82,pm_kisan_status,historical_repayment_score,land_area_acres,-71.3343,58.0612,28.614
F03761,792.19,pm_kisan_status,land_area_acres,crop_type,28.035,-23.8947,9.9291
F03765,786.58,historical_repayment_score,land_area_acres,pm_kisan_status,-65.8212,29.2569,27.8442
F03775,778.61,pm_kisan_status,land_area_acres,historical_repayment_score,-54.3146,39.5075,38.6262
F03777,932.71,historical_repayment_score,land_area_acres,pm_kisan_status,70.1537,37.3257,29.1546
F03784,867.01,historical_repayment_score,annual_income_inr,land_area_acres,102.5738,-36.2256,29.6091
F03786,730.5,pm_kisan_status,historical_repayment_score,crop_type,-47.1439,41.5413,-35.0217
F03790,704.57,pm_kisan_status,land_area_acres,historical_repayment_score,-55.4681,-15.3792,-10.0805
F03792,790.77,pm_kisan_status,land_area_acres,historical_repayment_score,29.244,-23.6067,7.1223
F03794,845.8,historical_repayment_score,land_area_acres,pm_kisan_status,102.898,-57.5834,33.4171
F03798,828.47,historical_repayment_score,pm_kisan_status,land_area_acres,37.2783,27.3699,-15.832
F03799,811.96,historical_repayment_score,land_area_acres,pm_kisan_status,-39.6058,30.4506,29.6138
F03800,757.67,pm_kisan_status,crop_type,irrigation_type,-49.1008,23.0389,-8.7713
F03806,736.76,pm_kisan_status,historical_repayment_score,crop_type,-57.5867,-43.5809,25.3587
F03808,851.82,historical_repayment_score,pm_kisan_status,irrigation_type,34.6031,24.2817,7.7754
F03814,798.93,historical_repayment_score,land_area_acres,pm_kisan_status,-61.2792,36.2134,29.787
F03817,760.91,pm_kisan_status,historical_repayment_score,crop_type,-59.5214,36.2943,-33.9771
F03822,894.52,historical_repayment_score,pm_kisan_status,land_area_acres,87.6838,26.6842,-12.1173
F03823,565.95,historical_repayment_score,pm_kisan_status,irrigation_type,-190.5421,-44.9462,-32.6975
F03827,648.28,land_area_acres,pm_kisan_status,historical_repayment_score,-68.9128,-60.011,-33.3049
F03828,869.87,historical_repayment_score,pm_kisan_status,land_area_acres,50.4025,30.2543,-11.6133
F03829,748.96,liability_ratio_pct,land_area_acres,pm_kisan_status,-44.4646,29.3309,24.7504
F03832,726.86,pm_kisan_status,historical_repayment_score,land_area_acres,-49.9539,-37.6391,29.0305
F03834,814.71,historical_repayment_score,land_area_acres,pm_kisan_status,92.1275,-57.5676,29.9271
F03835,673.24,pm_kisan_status,historical_repayment_score,irrigation_type,-57.5863,-47.0582,9.821
F03836,824.59,historical_repayment_score,pm_kisan_status,irrigation_type,42.6669,22.8331,-9.9738
F03838,772.8,pm_kisan_status,crop_type,historical_repayment_score,-46.5966,23.0339,15.2956
F03839,828.68,land_area_acres,pm_kisan_status,irrigation_type,35.0524,28.1705,-10.6735
F03843,773.19,crop_type,pm_kisan_status,historical_repayment_score,-31.2873,26.4217,-13.4459
F03848,908.3,historical_repayment_score,land_area_acres,pm_kisan_status,42.4208,38.4447,29.7825
F03849,905.78,historical_repayment_score,land_area_acres,pm_kisan_status,56.6837,33.4974,31.737
F03856,721.05,pm_kisan_status,land_area_acres,historical_repayment_score,-64.8924,26.7214,-12.3616
F03860,579.08,historical_repayment_score,irrigation_type,liability_ratio_pct,-178.0167,-26.0493,-24.8132
F03863,549.16,land_area_acres,pm_kisan_status,annual_income_inr,-71.8832,-45.6163,-42.3594
F03864,875.03,historical_repayment_score,land_area_acres,pm_kisan_status,41.2214,33.5089,28.7606
F03866,805.72,land_area_acres,historical_repayment_score,pm_kisan_status,34.3219,-33.9862,29.2825
F03870,849.71,land_area_acres,historical_repayment_score,pm_kisan_status,38.6931,37.9261,28.1904
F03871,681.29,historical_repayment_score,pm_kisan_status,land_area_acres,-53.1807,-48.6361,46.9312
F03872,866.29,land_area_acres,pm_kisan_status,crop_type,38.489,28.2885,8.4637
F03873,869.79,historical_repayment_score,pm_kisan_status,land_area_acres,71.696,25.7726,-16.8847
F03878,772.01,historical_repayment_score,pm_kisan_status,land_area_acres,-36.6933,26.4658,-23.5789
F03880,770.11,pm_kisan_status,land_area_acres,crop_type,-54.3459,31.971,23.6535
F03881,715.62,pm_kisan_status,annual_income_inr,crop_type,-42.64,-33.5174,26.4031
F03882,680.02,historical_repayment_score,pm_kisan_status,irrigation_type,-159.2607,25.6602,23.1493
F03886,584.5,historical_repayment_score,land_area_acres,pm_kisan_status,-124.8931,-55.4372,28.2339
F03887,467.3,historical_repayment_score,land_area_acres,pm_kisan_status,-132.7457,-70.9999,-64.6544
F03889,797.42,historical_repayment_score,crop_type,pm_kisan_status,37.9782,-33.4844,25.2462
F03892,836.49,historical_repayment_score,pm_kisan_status,land_area_acres,90.3156,-60.1403,36.1561
F03894,836.61,historical_repayment_score,land_area_acres,pm_kisan_status,53.0505,-43.6211,30.9906
F03896,792.14,historical_repayment_score,pm_kisan_status,ndvi_score,-30.0493,28.5813,9.3551
F03897,805.58,historical_repayment_score,land_area_acres,pm_kisan_status,73.3774,-65.1292,36.871
F03898,756.5,pm_kisan_status,land_area_acres,crop_type,-60.3943,35.3536,-7.0765
F03902,848.33,historical_repayment_score,pm_kisan_status,land_area_acres,85.7238,25.3507,-24.1225
F03910,879.69,historical_repayment_score,land_area_acres,pm_kisan_status,42.1913,34.7208,30.5722
F03919,812.23,land_area_acres,pm_kisan_status,crop_type,33.5893,31.4531,-29.186
F03920,671.16,historical_repayment_score,pm_kisan_status,irrigation_type,-109.5477,26.0835,-15.5802
F03921,693.31,land_area_acres,historical_repayment_score,pm_kisan_status,-62.8564,-58.4958,27.7713
F03929,816.41,historical_repayment_score,pm_kisan_status,land_area_acres,72.3595,-60.8699,31.9488
F03933,923.28,historical_repayment_score,land_area_acres,pm_kisan_status,69.3239,41.6879,29.4574
F03936,758.22,crop_type,pm_kisan_status,land_area_acres,-30.6059,26.2812,-22.3128
F03940,818.8,pm_kisan_status,land_area_acres,irrigation_type,29.5675,21.8862,-10.9342
F03943,867.38,historical_repayment_score,crop_type,pm_kisan_status,102.5596,-31.3032,25.2779
F03944,882.83,historical_repayment_score,land_area_acres,pm_kisan_status,60.3339,37.301,33.0839
F03947,774.35,historical_repayment_score,pm_kisan_status,irrigation_type,-59.7729,26.6233,13.1216
F03953,770.72,pm_kisan_status,land_area_acres,historical_repayment_score,-55.4998,40.9351,20.3221
F03956,850.52,land_area_acres,pm_kisan_status,historical_repayment_score,45.5975,24.8268,17.3906
F03959,755.08,historical_repayment_score,pm_kisan_status,land_area_acres,-32.0902,29.2817,-22.4498
F03961,938.52,historical_repayment_score,pm_kisan_status,land_area_acres,92.5104,28.0614,26.7085
F03962,753.18,historical_repayment_score,pm_kisan_status,land_area_acres,-98.6351,32.0028,27.3993
F03964,812.45,pm_kisan_status,land_area_acres,crop_type,27.7601,-27.0394,17.823
F03965,789.96,historical_repayment_score,land_area_acres,pm_kisan_status,-62.2675,30.7226,26.954
F03972,870.75,historical_repayment_score,crop_type,pm_kisan_status,96.3196,-31.1731,28.6412
F03975,801.82,historical_repayment_score,pm_kisan_status,irrigation_type,92.2423,-55.2251,-8.186
F03977,847.18,historical_repayment_score,pm_kisan_status,land_area_acres,82.8618,23.5628,-19.0042
F03979,845.42,historical_repayment_score,pm_kisan_status,irrigation_type,37.7118,26.5102,-8.9966
F03981,797.03,pm_kisan_status,historical_repayment_score,land_area_acres,-40.9286,38.4812,11.5841
F03983,784.96,pm_kisan_status,historical_repayment_score,land_area_acres,-56.0252,40.3203,31.0106
F03987,746.0,pm_kisan_status,historical_repayment_score,land_area_acres,-65.8395,61.7323,-33.8973
F03994,713.09,historical_repayment_score,pm_kisan_status,land_area_acres,-57.6559,-47.8749,26.9693
F03998,872.45,land_area_acres,historical_repayment_score,pm_kisan_status,39.7276,34.1454,28.7377
F04001,718.24,pm_kisan_status,historical_repayment_score,crop_type,-62.1595,-39.9999,25.221
F04003,777.18,pm_kisan_status,historical_repayment_score,liability_ratio_pct,-64.249,59.9633,-28.5308
F04006,684.46,pm_kisan_status,historical_repayment_score,irrigation_type,-53.448,-50.7935,9.7924
F04018,806.44,pm_kisan_status,irrigation_type,crop_type,25.6737,-9.8182,8.4255
F04021,563.39,historical_repayment_score,land_area_acres,pm_kisan_status,-115.0223,-67.2325,-60.2916
F04022,571.41,land_area_acres,pm_kisan_status,historical_repayment_score,-71.4767,-62.1646,-57.5048
F04026,644.69,pm_kisan_status,land_area_acres,historical_repayment_score,-55.586,-50.6539,-31.6543
F04028,628.96,land_area_acres,pm_kisan_status,crop_type,-65.5597,-59.5708,-27.6843
F04032,643.3,pm_kisan_status,land_area_acres,historical_repayment_score,-61.116,-60.062,-8.4623
F04034,860.56,historical_repayment_score,land_area_acres,pm_kisan_status,97.3251,-60.7799,31.6659
F04035,593.45,historical_repayment_score,pm_kisan_status,land_area_acres,-106.6129,-51.407,21.7013
F04037,823.61,land_area_acres,historical_repayment_score,ndvi_score,36.5633,35.9321,-26.4349
F04041,827.8,historical_repayment_score,pm_kisan_status,land_area_acres,96.297,-55.8614,15.3529
F04046,722.37,pm_kisan_status,land_area_acres,liability_ratio_pct,-59.0224,31.8244,-11.8292
F04051,818.29,pm_kisan_status,historical_repayment_score,land_area_acres,-54.5446,42.0171,31.4017
F04052,664.86,historical_repayment_score,pm_kisan_status,land_area_acres,-63.5376,-48.2875,26.8777
F04056,748.63,pm_kisan_status,land_area_acres,irrigation_type,-58.443,30.4584,-8.4325
F04066,818.89,historical_repayment_score,land_area_acres,pm_kisan_status,37.7628,-28.4708,26.8471
F04067,784.56,historical_repayment_score,pm_kisan_status,irrigation_type,-35.7383,27.0564,9.852
F04082,775.25,pm_kisan_status,land_area_acres,historical_repayment_score,-53.3107,45.1358,39.653
F04086,600.82,land_area_acres,pm_kisan_status,annual_income_inr,-74.2637,-44.3452,-37.9666
F04087,727.6,historical_repayment_score,liability_ratio_pct,pm_kisan_status,-51.7031,-35.8738,22.8767
F04088,718.17,historical_repayment_score,pm_kisan_status,irrigation_type,-98.026,27.5759,14.2563
F04093,812.32,historical_repayment_score,pm_kisan_status,land_area_acres,66.1361,-56.5938,43.5529
F04096,837.64,pm_kisan_status,historical_repayment_score,land_area_acres,-61.5919,55.3704,36.8312
F04100,820.69,pm_kisan_status,irrigation_type,annual_income_inr,24.8745,7.4321,5.6177
F04104,789.95,historical_repayment_score,pm_kisan_status,crop_type,-50.1692,25.2163,18.9038
F04108,752.73,pm_kisan_status,land_area_acres,historical_repayment_score,-55.2404,34.8807,-28.1816
F04111,753.32,land_area_acres,pm_kisan_status,irrigation_type,-59.0896,30.6212,-8.1958
F04113,761.71,crop_type,land_area_acres,pm_kisan_status,-33.0856,27.7417,27.6472
F04116,832.98,historical_repayment_score,land_area_acres,pm_kisan_status,88.8477,-66.1976,31.2421
F04118,816.42,historical_repayment_score,pm_kisan_status,land_area_acres,34.322,29.6734,-26.6067
F04120,619.92,historical_repayment_score,pm_kisan_status,rainfall_deviation_pct,-64.4512,-48.2247,-18.8841
F04121,779.4,historical_repayment_score,pm_kisan_status,land_area_acres,-30.4062,27.412,-24.2095
F04133,742.35,historical_repayment_score,pm_kisan_status,land_area_acres,-58.1124,26.816,-25.0692
F04134,809.1,pm_kisan_status,historical_repayment_score,land_area_acres,-68.8564,53.7868,38.5139
F04135,815.24,historical_repayment_score,land_area_acres,pm_kisan_status,-39.4037,31.1043,28.7984
F04140,821.07,historical_repayment_score,pm_kisan_status,land_area_acres,68.6989,-61.601,39.304
F04155,703.52,historical_repayment_score,land_area_acres,pm_kisan_status,-55.4352,-43.6425,28.8561
F04159,831.86,historical_repayment_score,pm_kisan_status,land_area_acres,41.266,29.4275,-19.8588
F04161,822.57,historical_repayment_score,pm_kisan_status,land_area_acres,35.7912,25.793,-13.4332
F04163,688.51,historical_repayment_score,land_area_acres,crop_type,-125.6901,25.8812,-24.8656
F04169,745.37,pm_kisan_status,liability_ratio_pct,land_area_acres,-55.4707,-36.4171,24.6832
